"TOA5","Fisher711","CR350","10463","CR350.Std.01.07","CPU:Fisher711_20250709.CRB","19807","FisherMet"
"TIMESTAMP","RECORD","PTemp_C_Max","AirTC_Avg","AirTC_Std","RH","BV_BP_Avg","SlrW_Avg","CS320_Angle_Avg","Rain_mm_Tot"
"2025-07-14 14:45:00",466,23.88,24.68,0.027,86.4,1018.667,119.9,2.039,0
"2025-07-14 15:00:00",467,23.91,24.73,0.036,86.4,1018.764,98.2,2.12,0
"2025-07-14 15:15:00",468,23.95,24.85,0.041,86.1,1018.911,120.3,2.116,0
"2025-07-14 15:30:00",469,23.96,24.99,0.024,86.3,1018.994,168.1,1.938,0
"2025-07-14 15:45:00",470,23.98,25.05,0.067,86,1018.986,171.8,2.049,0
"2025-07-14 16:00:00",471,23.93,25.34,0.057,86.6,1018.951,183.8,2.009,0
"2025-07-14 16:15:00",472,23.92,25.35,0.039,86.4,1018.812,209.1,1.995,0.1
"2025-07-14 16:30:00",473,23.95,25.43,0.021,85.5,1018.727,209.6,1.943,0
"2025-07-14 16:45:00",474,23.98,25.53,0.079,85.5,1018.771,177.3,1.926,0
"2025-07-14 17:00:00",475,23.96,25.69,0.06,85.3,1018.831,175,1.921,0
"2025-07-14 17:15:00",476,23.85,25.82,0.075,83.6,1018.647,324,1.629,0
"2025-07-14 17:30:00",477,23.85,26.32,0.169,81.9,1018.462,663.9,1.459,0
"2025-07-14 17:45:00",478,23.82,26.89,0.19,76.22,1018.337,612.8,1.719,0
"2025-07-14 18:00:00",479,23.86,27.57,0.052,73.37,1018.091,515.2,1.672,0
"2025-07-14 18:15:00",480,23.87,27.35,0.072,76.66,1018.104,268.2,2.035,0
"2025-07-14 18:30:00",481,23.9,27.3,0.152,73.8,1017.821,708.4,1.846,0
"2025-07-14 18:45:00",482,23.93,27.82,0.145,71.98,1017.941,419.1,1.797,0
"2025-07-14 19:00:00",483,23.94,27.51,0.259,73.03,1017.976,223.8,2.006,0
"2025-07-14 19:15:00",484,23.92,27.18,0.113,73.55,1017.951,64.51,2.419,0
"2025-07-14 19:30:00",485,23.89,26.47,0.132,75.87,1018.132,282.1,2.544,0
"2025-07-14 19:45:00",486,23.87,26.79,0.329,71.03,1017.844,504.4,1.843,0
"2025-07-14 20:00:00",487,23.83,27.34,0.105,70.36,1017.722,303.1,1.89,0
"2025-07-14 20:15:00",488,23.81,27.82,0.236,65.62,1017.666,456,1.709,0
"2025-07-14 20:30:00",489,23.78,28.43,0.172,63.99,1017.642,648.2,1.695,0
"2025-07-14 20:45:00",490,23.73,29.17,0.154,57.39,1017.502,721.9,1.598,0
"2025-07-14 21:00:00",491,23.71,29.33,0.108,56.35,1017.451,719.3,1.635,0
"2025-07-14 21:15:00",492,23.66,29.46,0.141,57.32,1017.422,607.6,1.657,0
"2025-07-14 21:30:00",493,23.66,29.42,0.239,56.5,1017.344,587.8,1.654,0
"2025-07-14 21:45:00",494,23.62,29.48,0.129,56.3,1017.324,523.4,1.628,0
"2025-07-14 22:00:00",495,23.45,29.43,0.062,56.58,1017.351,365.8,1.738,0
"2025-07-14 22:15:00",496,23.28,29.4,0.125,55.72,1017.351,348.8,1.718,0
"2025-07-14 22:30:00",497,23.15,29.19,0.256,57.71,1017.412,133.5,1.919,0
"2025-07-14 22:45:00",498,23.05,28.87,0.027,56.62,1017.451,67.57,2.112,0
"2025-07-14 23:00:00",499,22.95,28.97,0.139,55.4,1017.451,205.4,2.004,0
"2025-07-14 23:15:00",500,22.89,29.52,0.136,54.33,1017.352,248.9,1.832,0
"2025-07-14 23:30:00",501,22.82,29.57,0.142,54.49,1017.426,181.6,1.869,0
"2025-07-14 23:45:00",502,22.78,29.27,0.13,57.6,1017.451,134.9,1.902,0
"2025-07-15 00:00:00",503,22.74,28.85,0.126,59.82,1017.492,79.93,2.107,0
"2025-07-15 00:15:00",504,22.71,28.51,0.079,60.77,1017.522,26.67,2.211,0
"2025-07-15 00:30:00",505,22.7,28.27,0.076,60.62,1017.502,16.53,2.17,0
"2025-07-15 00:45:00",506,22.66,28.08,0.046,61.41,1017.551,7.207,2.227,0
"2025-07-15 01:00:00",507,22.63,27.84,0.09,63.16,1017.739,1.862,2.255,0
"2025-07-15 01:15:00",508,22.61,27.52,0.117,67.23,1017.851,-0.385,2.233,0
"2025-07-15 01:30:00",509,22.6,27.18,0.086,69.7,1017.976,-0.946,2.283,0
"2025-07-15 01:45:00",510,22.6,26.98,0.031,71.19,1018.081,-0.961,2.319,0
"2025-07-15 02:00:00",511,22.58,26.75,0.12,73.51,1018.221,-0.96,2.268,0
"2025-07-15 02:15:00",512,22.53,26.41,0.081,74.25,1018.442,-0.724,2.375,0
"2025-07-15 02:30:00",513,22.49,26.29,0.048,74.26,1018.496,-0.684,2.306,0
"2025-07-15 02:45:00",514,22.46,26.18,0.026,75.55,1018.706,-0.584,2.28,0
"2025-07-15 03:00:00",515,22.43,26.08,0.066,75.96,1018.791,-0.632,2.31,0
"2025-07-15 03:15:00",516,22.4,26,0.024,75.85,1018.851,-0.625,2.279,0
"2025-07-15 03:30:00",517,22.37,25.85,0.037,76.36,1018.851,-0.586,2.249,0
"2025-07-15 03:45:00",518,22.33,25.78,0.036,77,1018.911,-0.575,2.301,0
"2025-07-15 04:00:00",519,22.3,25.66,0.023,77.32,1019.026,-0.466,2.334,0
"2025-07-15 04:15:00",520,22.27,25.63,0.027,78.04,1019.051,-0.768,2.315,0
"2025-07-15 04:30:00",521,22.25,25.41,0.091,78.74,1019.127,-1.299,2.251,0
"2025-07-15 04:45:00",522,22.25,25.17,0.075,79.39,1019.151,-1.488,2.316,0
"2025-07-15 05:00:00",523,22.24,25.15,0.065,79.66,1019.121,-1.519,2.277,0
"2025-07-15 05:15:00",524,22.21,24.97,0.049,80.3,1019.182,-1.632,2.276,0
"2025-07-15 05:30:00",525,22.2,24.84,0.062,81.1,1019.251,-1.672,2.293,0
"2025-07-15 05:45:00",526,22.18,24.7,0.018,81.1,1019.251,-1.746,2.333,0
"2025-07-15 06:00:00",527,22.17,24.69,0.035,81.3,1019.184,-1.753,2.27,0
"2025-07-15 06:15:00",528,22.16,24.58,0.035,82.5,1019.247,-1.849,2.306,0
"2025-07-15 06:30:00",529,22.16,24.41,0.08,83.3,1019.151,-1.976,2.282,0
"2025-07-15 06:45:00",530,22.15,24.32,0.052,83.7,1019.096,-1.957,2.288,0
"2025-07-15 07:00:00",531,22.13,24.2,0.046,84.7,1019.191,-2.098,2.256,0
"2025-07-15 07:15:00",532,22.11,24.03,0.087,85,1019.292,-2.158,2.309,0
"2025-07-15 07:30:00",533,22.1,23.81,0.033,87.3,1019.351,-2.29,2.261,0
"2025-07-15 07:45:00",534,22.09,23.7,0.025,87.3,1019.351,-2.398,2.228,0
"2025-07-15 08:00:00",535,22.07,23.63,0.014,87.1,1019.351,-2.262,2.243,0
"2025-07-15 08:15:00",536,22.04,23.52,0.06,88.1,1019.404,-2.409,2.257,0
"2025-07-15 08:30:00",537,22.01,23.4,0.062,88.3,1019.409,-2.441,2.282,0
"2025-07-15 08:45:00",538,21.99,23.15,0.082,89.4,1019.494,-2.397,2.362,0
"2025-07-15 09:00:00",539,21.98,23.02,0.043,90.3,1019.551,-2.498,2.262,0
"2025-07-15 09:15:00",540,21.98,23.03,0.047,89.4,1019.551,-2.425,2.244,0
"2025-07-15 09:30:00",541,21.97,23.07,0.037,89.7,1019.551,-2.536,2.325,0
"2025-07-15 09:45:00",542,21.95,23.09,0.019,89.3,1019.627,-2.363,2.272,0
"2025-07-15 10:00:00",543,21.93,23.02,0.017,89.6,1019.726,-0.834,2.314,0
"2025-07-15 10:15:00",544,21.91,22.99,0.038,90.3,1019.761,4.03,2.265,0
"2025-07-15 10:30:00",545,21.9,22.92,0.026,89.8,1019.851,15.9,2.168,0
"2025-07-15 10:45:00",546,21.98,23.02,0.027,89.3,1019.904,40.18,2.267,0
"2025-07-15 11:00:00",547,21.97,23.13,0.03,89.3,1020.039,73.04,2.23,0
"2025-07-15 11:15:00",548,21.87,23.13,0.031,89.4,1019.951,74.73,2.106,0
"2025-07-15 11:30:00",549,21.81,23.03,0.061,89.5,1020.021,109.4,2.116,0
"2025-07-15 11:45:00",550,21.77,23.16,0.019,89.1,1020.027,147.7,1.887,0
"2025-07-15 12:00:00",551,21.72,23.55,0.195,87.8,1020.071,267.9,1.482,0
"2025-07-15 12:15:00",552,21.7,23.89,0.271,84.3,1020.151,294.8,1.584,0
"2025-07-15 12:30:00",553,21.68,24.45,0.088,84,1020.122,299.7,1.624,0
"2025-07-15 12:45:00",554,21.71,24.93,0.136,81.8,1020.069,382.5,1.593,0
"2025-07-15 13:00:00",555,21.8,25.17,0.2,80.2,1020.151,428,1.711,0
"2025-07-15 13:15:00",556,22.05,25.78,0.269,77.69,1020.151,472.9,1.566,0
"2025-07-15 13:30:00",557,22.28,25.98,0.112,77.34,1020.179,515.5,1.61,0
"2025-07-15 13:45:00",558,22.53,26.68,0.225,74.79,1020.044,557.6,1.611,0
"2025-07-15 14:00:00",559,22.65,26.91,0.206,72.05,1019.951,600.3,1.647,0
"2025-07-15 14:15:00",560,22.64,27.13,0.115,73.9,1019.951,641.7,1.642,0
"2025-07-15 14:30:00",561,22.83,27.8,0.175,71.12,1019.951,679.8,1.472,0
"2025-07-15 14:45:00",562,23.06,27.52,0.17,71.53,1019.914,722.1,1.61,0
"2025-07-15 15:00:00",563,23.28,28.41,0.365,67.28,1019.972,752.4,1.626,0
"2025-07-15 15:15:00",564,23.41,28.52,0.149,66.56,1020.049,796.9,1.536,0
"2025-07-15 15:30:00",565,23.49,28.84,0.41,64.66,1019.944,833,1.548,0
"2025-07-15 15:45:00",566,23.55,29.31,0.134,63.04,1019.942,881,1.527,0
"2025-07-15 16:00:00",567,23.58,30.2,0.374,60.66,1019.951,747.9,1.534,0
"2025-07-15 16:15:00",568,23.63,29.69,0.253,59.52,1019.876,787.7,1.71,0
"2025-07-15 16:30:00",569,23.73,30.25,0.127,57.42,1019.851,839,1.549,0
"2025-07-15 16:45:00",570,23.8,30.18,0.382,58.13,1019.837,908,1.586,0
"2025-07-15 17:00:00",571,23.88,30.61,0.263,55.35,1019.729,673,1.599,0
"2025-07-15 17:15:00",572,23.93,30.38,0.205,57.48,1019.607,362.7,1.698,0
"2025-07-15 17:30:00",573,23.96,30.47,0.272,54.46,1019.527,684.8,1.757,0
"2025-07-15 17:45:00",574,23.95,30.5,0.213,55.9,1019.389,405.4,1.701,0
"2025-07-15 18:00:00",575,23.9,30.44,0.063,53.67,1019.281,264.7,1.831,0
"2025-07-15 18:15:00",576,23.89,30.5,0.125,54.72,1019.067,752.3,1.772,0
"2025-07-15 18:30:00",577,23.87,31.4,0.2,51.67,1018.789,683.1,1.585,0
"2025-07-15 18:45:00",578,23.82,31.14,0.288,51.78,1018.602,497.7,1.734,0
"2025-07-15 19:00:00",579,23.82,31.7,0.105,49.51,1018.362,670.4,1.657,0
"2025-07-15 19:15:00",580,23.81,32.23,0.268,47.76,1018.072,873,1.599,0
"2025-07-15 19:30:00",581,23.82,32.58,0.256,46.01,1017.926,818,1.555,0
"2025-07-15 19:45:00",582,23.85,32.86,0.175,44.45,1017.837,802,1.529,0
"2025-07-15 20:00:00",583,23.87,32.24,0.29,46.39,1017.751,502.1,1.666,0
"2025-07-15 20:15:00",584,23.88,32.36,0.225,45.49,1017.652,735.7,1.611,0
"2025-07-15 20:30:00",585,23.93,32.92,0.365,44.68,1017.469,759.3,1.603,0
"2025-07-15 20:45:00",586,23.95,32.87,0.289,45.38,1017.377,422.5,1.627,0
"2025-07-15 21:00:00",587,23.95,33.01,0.151,46.1,1017.351,528,1.732,0
"2025-07-15 21:15:00",588,23.94,32.69,0.096,46.7,1017.377,455,1.69,0
"2025-07-15 21:30:00",589,23.94,32.7,0.088,45.77,1017.351,584.6,1.68,0
"2025-07-15 21:45:00",590,23.84,32.57,0.089,47.04,1017.307,397.8,1.802,0
"2025-07-15 22:00:00",591,23.88,32.5,0.085,46.79,1017.309,321.4,1.791,0
"2025-07-15 22:15:00",592,23.8,32.66,0.2,47.6,1017.251,299.1,1.722,0
"2025-07-15 22:30:00",593,23.74,32.12,0.176,47.99,1017.124,228.8,1.868,0
"2025-07-15 22:45:00",594,23.68,32.12,0.146,47.32,1017.114,350.3,1.724,0
"2025-07-15 23:00:00",595,23.65,32.16,0.201,48.86,1017.106,207.7,1.637,0
"2025-07-15 23:15:00",596,23.65,32.02,0.138,48.6,1017.151,238.6,1.788,0
"2025-07-15 23:30:00",597,23.66,31.99,0.103,48.86,1017.121,198.2,1.757,0
"2025-07-15 23:45:00",598,23.66,31.81,0.049,49.57,1017.051,160.1,1.816,0
"2025-07-16 00:00:00",599,23.66,31.51,0.147,51.51,1017.074,87,1.925,0
"2025-07-16 00:15:00",600,23.66,31.13,0.082,52.35,1017.151,27.41,2.056,0
"2025-07-16 00:30:00",601,23.65,30.83,0.136,53.96,1017.126,12,2.06,0
"2025-07-16 00:45:00",602,23.64,30.4,0.124,54.11,1017.139,6.623,2.09,0
"2025-07-16 01:00:00",603,23.62,30.16,0.05,58.7,1017.151,2.038,2.118,0
"2025-07-16 01:15:00",604,23.62,29.79,0.123,59.06,1017.216,0.079,2.12,0
"2025-07-16 01:30:00",605,23.61,29.66,0.095,59.87,1017.259,-0.71,2.072,0
"2025-07-16 01:45:00",606,23.61,29.33,0.081,61.13,1017.164,-1.037,2.153,0
"2025-07-16 02:00:00",607,23.6,28.91,0.159,64.02,1017.207,-1.191,2.191,0
"2025-07-16 02:15:00",608,23.59,28.57,0.079,64.86,1017.336,-1.079,2.253,0
"2025-07-16 02:30:00",609,23.5,28.38,0.102,65.75,1017.429,-1.07,2.161,0
"2025-07-16 02:45:00",610,23.51,28.3,0.043,65.59,1017.477,-1.026,2.177,0
"2025-07-16 03:00:00",611,23.52,28.22,0.07,66.09,1017.526,-0.925,2.202,0
"2025-07-16 03:15:00",612,23.52,28.04,0.095,66.92,1017.551,-1.017,2.217,0
"2025-07-16 03:30:00",613,23.52,27.7,0.071,68.76,1017.402,-1,2.267,0
"2025-07-16 03:45:00",614,23.52,27.34,0.143,70.6,1017.341,-1.088,2.287,0
"2025-07-16 04:00:00",615,23.49,27.09,0.05,70.89,1017.301,-0.904,2.295,0
"2025-07-16 04:15:00",616,23.52,26.92,0.059,71.37,1017.309,-0.947,2.334,0
"2025-07-16 04:30:00",617,23.52,26.65,0.053,72.11,1017.151,-1.038,2.337,0
"2025-07-16 04:45:00",618,23.51,26.57,0.033,73.52,1017.306,-1.012,2.356,0
"2025-07-16 05:00:00",619,23.5,26.3,0.072,74.54,1017.351,-1.035,2.359,0
"2025-07-16 05:15:00",620,23.49,26.11,0.047,74.77,1017.419,-0.989,2.358,0
"2025-07-16 05:30:00",621,23.48,26.02,0.037,73.68,1017.511,-0.959,2.358,0
"2025-07-16 05:45:00",622,23.48,26.03,0.02,74.21,1017.492,-0.897,2.411,0
"2025-07-16 06:00:00",623,23.47,25.89,0.049,76.93,1017.366,-0.89,2.368,0
"2025-07-16 06:15:00",624,23.48,25.67,0.053,77.22,1017.351,-1.152,2.305,0
"2025-07-16 06:30:00",625,23.47,25.47,0.052,77.65,1017.311,-1.322,2.329,0
"2025-07-16 06:45:00",626,23.46,25.33,0.077,78.43,1017.219,-1.362,2.346,0
"2025-07-16 07:00:00",627,23.47,25.17,0.042,78.13,1017.104,-1.234,2.376,0
"2025-07-16 07:15:00",628,23.46,25.07,0.027,79.53,1017.142,-1.456,2.324,0
"2025-07-16 07:30:00",629,23.49,24.86,0.07,80.8,1017.134,-1.519,2.31,0
"2025-07-16 07:45:00",630,23.46,24.75,0.046,81.8,1017.094,-1.626,2.267,0
"2025-07-16 08:00:00",631,23.45,24.62,0.024,81.1,1017.051,-1.681,2.314,0
"2025-07-16 08:15:00",632,23.46,24.47,0.058,82.3,1017.051,-1.685,2.358,0
"2025-07-16 08:30:00",633,23.57,24.34,0.025,83.1,1016.969,-1.764,2.316,0
"2025-07-16 08:45:00",634,23.58,24.27,0.017,82.7,1017.017,-1.622,2.252,0
"2025-07-16 09:00:00",635,23.53,24.28,0.041,82.3,1017.114,-1.555,2.274,0
"2025-07-16 09:15:00",636,23.5,24.38,0.024,82.4,1016.992,-1.565,2.301,0
"2025-07-16 09:30:00",637,23.45,24.41,0.028,83.2,1016.987,-1.716,2.283,0
"2025-07-16 09:45:00",638,23.46,24.29,0.067,84.3,1016.951,-1.772,2.255,0
"2025-07-16 10:00:00",639,23.37,24.16,0.047,83.8,1016.857,-0.391,2.257,0
"2025-07-16 10:15:00",640,23.34,24.12,0.035,83.5,1016.746,3.242,2.307,0
"2025-07-16 10:30:00",641,23.3,24.17,0.043,85,1016.651,8.15,2.295,0
"2025-07-16 10:45:00",642,23.32,24.02,0.047,85.9,1016.686,37.58,2.262,0
"2025-07-16 11:00:00",643,23.34,24.17,0.068,84.4,1016.732,89.2,2.062,0
"2025-07-16 11:15:00",644,23.47,24.49,0.166,81,1016.821,127.2,1.709,0
"2025-07-16 11:30:00",645,23.49,24.8,0.046,81.9,1016.922,165.5,1.517,0
"2025-07-16 11:45:00",646,23.39,25.05,0.146,79.79,1017.122,203,1.533,0
"2025-07-16 12:00:00",647,23.28,25.35,0.109,79.47,1017.139,233.8,1.555,0
"2025-07-16 12:15:00",648,23.21,25.63,0.069,79.04,1017.002,185.4,1.805,0
"2025-07-16 12:30:00",649,23.16,25.9,0.12,77.82,1017.016,268.3,1.673,0
"2025-07-16 12:45:00",650,23.12,26.81,0.405,72.76,1016.882,333.1,1.561,0
"2025-07-16 13:00:00",651,23.15,27.4,0.192,73.21,1016.879,425.8,1.653,0
"2025-07-16 13:15:00",652,23.39,27.79,0.141,71.56,1016.921,371,1.655,0
"2025-07-16 13:30:00",653,23.42,27.83,0.031,71.41,1016.951,254.9,1.882,0
"2025-07-16 13:45:00",654,23.49,27.79,0.143,71.14,1016.951,301.5,1.915,0
"2025-07-16 14:00:00",655,23.55,28.29,0.226,69.14,1016.882,399.4,1.646,0
"2025-07-16 14:15:00",656,23.64,28.58,0.155,69.21,1016.786,285.5,1.761,0
"2025-07-16 14:30:00",657,23.64,28.32,0.118,70.84,1016.607,341.5,1.828,0
"2025-07-16 14:45:00",658,23.68,28.49,0.14,69.99,1016.529,331.3,1.762,0
"2025-07-16 15:00:00",659,23.7,28.78,0.058,69.14,1016.456,322.7,1.664,0
"2025-07-16 15:15:00",660,23.58,28.9,0.061,67.78,1016.587,353.2,1.724,0
"2025-07-16 15:30:00",661,23.46,28.84,0.069,68.69,1016.631,270.4,1.826,0
"2025-07-16 15:45:00",662,23.37,28.79,0.162,66.32,1016.651,333.6,1.916,0
"2025-07-16 16:00:00",663,23.29,29.27,0.159,64.72,1016.634,761.9,1.547,0
"2025-07-16 16:15:00",664,23.27,29.89,0.243,61.39,1016.504,705,1.514,0
"2025-07-16 16:30:00",665,23.34,29.99,0.099,63,1016.109,374.6,1.653,0
"2025-07-16 16:45:00",666,23.38,28.55,1.293,84.6,1016.247,30.98,2.239,1.3
"2025-07-16 17:00:00",667,23.49,23.91,0.589,89.9,1016.372,87.8,2.764,1.5
"2025-07-16 17:15:00",668,23.57,23.58,0.136,87.3,1016.069,331.5,2.535,2.1
"2025-07-16 17:30:00",669,23.68,24.77,0.423,85.2,1015.691,477.5,1.98,0
"2025-07-16 17:45:00",670,23.71,25.19,0.228,87,1015.616,122.5,2.324,1.5
"2025-07-16 18:00:00",671,23.82,24.51,0.088,87.6,1015.379,395.3,2.322,1.1
"2025-07-16 18:15:00",672,23.82,25.48,0.545,83.1,1015.291,873,1.714,0
"2025-07-16 18:30:00",673,23.8,26.61,0.111,81.6,1015.022,858,1.706,0
"2025-07-16 18:45:00",674,23.87,27.13,0.132,79.92,1014.781,417.3,1.817,0
"2025-07-16 19:00:00",675,23.9,27.32,0.177,79.31,1014.594,368.1,1.947,0
"2025-07-16 19:15:00",676,23.91,27.38,0.117,78.1,1014.437,216.6,2.028,0
"2025-07-16 19:30:00",677,23.93,27.67,0.208,78.79,1014.497,291.8,1.818,0
"2025-07-16 19:45:00",678,23.9,27.31,0.179,75.03,1014.654,253.2,1.886,0
"2025-07-16 20:00:00",679,23.92,27.09,0.094,77.54,1014.411,289.9,2.075,0
"2025-07-16 20:15:00",680,23.88,27.54,0.075,77.29,1014.334,328.8,1.783,0
"2025-07-16 20:30:00",681,23.85,27.6,0.142,71.08,1014.299,503.2,1.804,0
"2025-07-16 20:45:00",682,23.9,28.34,0.154,67.49,1014.111,698.2,1.588,0
"2025-07-16 21:00:00",683,23.88,28.8,0.219,65.29,1014.062,548,1.688,0
"2025-07-16 21:15:00",684,23.91,28.75,0.238,67.33,1014.057,318.1,1.757,0
"2025-07-16 21:30:00",685,23.88,28.43,0.04,67.14,1014.057,228.4,1.954,0
"2025-07-16 21:45:00",686,23.9,28.55,0.049,67.62,1013.951,233.8,1.814,0
"2025-07-16 22:00:00",687,23.75,28.36,0.074,69.25,1013.982,157.8,1.962,0
"2025-07-16 22:15:00",688,23.53,28.3,0.04,68.87,1013.999,147.6,2.016,0
"2025-07-16 22:30:00",689,23.47,28.33,0.046,69.41,1014.242,86.7,1.964,0
"2025-07-16 22:45:00",690,23.31,28.13,0.071,70.54,1014.401,30.16,2.171,0
"2025-07-16 23:00:00",691,23.22,27.77,0.205,75.28,1014.089,52.91,2.156,0
"2025-07-16 23:15:00",692,23.24,27.56,0.037,75.33,1013.602,63.53,2.136,0
"2025-07-16 23:30:00",693,23.23,27.5,0.025,76.43,1013.456,34.32,2.079,0
"2025-07-16 23:45:00",694,23.28,26.69,0.617,84.3,1013.532,3.902,2.356,0.6
"2025-07-17 00:00:00",695,23.33,25.59,0.123,86.1,1013.702,-1.244,2.417,0.3
"2025-07-17 00:15:00",696,23.4,24.74,0.367,87.2,1014.347,-2.129,2.487,0.5
"2025-07-17 00:30:00",697,23.43,24.39,0.047,86.7,1014.319,-2.089,2.389,0.3
"2025-07-17 00:45:00",698,23.42,23.97,0.176,86.6,1014.252,-2.203,2.502,0.2
"2025-07-17 01:00:00",699,23.42,23.52,0.047,87.7,1014.414,-2.244,2.502,0.2
"2025-07-17 01:15:00",700,23.42,23.36,0.11,87.5,1015.062,-2.412,2.503,0.7
"2025-07-17 01:30:00",701,23.45,22.63,0.164,90,1014.749,-2.661,2.561,1.1
"2025-07-17 01:45:00",702,23.45,22.55,0.018,89.9,1014.124,-2.667,2.53,0.2
"2025-07-17 02:00:00",703,23.42,22.57,0.053,90.4,1014.091,-2.734,2.456,0.2
"2025-07-17 02:15:00",704,23.44,22.8,0.072,90.4,1013.854,-2.568,2.356,0
"2025-07-17 02:30:00",705,23.46,22.66,0.051,91.7,1013.914,-2.543,2.349,0
"2025-07-17 02:45:00",706,23.41,22.68,0.028,90.1,1013.761,-2.808,2.341,0
"2025-07-17 03:00:00",707,23.32,22.98,0.147,88.2,1013.457,-2.743,2.274,0
"2025-07-17 03:15:00",708,23.26,23.19,0.031,87.5,1013.489,-2.728,2.266,0
"2025-07-17 03:30:00",709,23.27,23.17,0.018,88.2,1013.407,-2.603,2.256,0
"2025-07-17 03:45:00",710,23.26,23.19,0.078,87.7,1013.466,-2.545,2.256,0.1
"2025-07-17 04:00:00",711,23.2,23.37,0.043,87.5,1013.369,-2.28,2.184,0
"2025-07-17 04:15:00",712,23.15,23.49,0.033,88,1013.596,-1.771,2.184,0
"2025-07-17 04:30:00",713,23.08,23.46,0.019,88,1013.677,-1.512,2.152,0
"2025-07-17 04:45:00",714,23.05,23.54,0.034,87.9,1013.709,-1.478,2.08,0
"2025-07-17 05:00:00",715,23.07,23.56,0.021,88.1,1013.651,-1.738,2.121,0
"2025-07-17 05:15:00",716,23.06,23.46,0.046,88.9,1013.492,-1.997,2.176,0
"2025-07-17 05:30:00",717,23.05,23.36,0.027,89.4,1013.206,-2.161,2.21,0
"2025-07-17 05:45:00",718,23.09,23.4,0.044,88.8,1013.187,-1.962,2.184,0
"2025-07-17 06:00:00",719,23.08,23.47,0.017,88.9,1013.116,-2.082,2.189,0
"2025-07-17 06:15:00",720,23.06,23.44,0.017,89.2,1013.116,-1.992,2.183,0
"2025-07-17 06:30:00",721,23.05,23.48,0.016,89.1,1013.054,-1.909,2.14,0
"2025-07-17 06:45:00",722,23.03,23.5,0.024,89.5,1013.007,-2.172,2.159,0
"2025-07-17 07:00:00",723,23.03,23.51,0.017,89.4,1012.994,-1.97,2.12,0
"2025-07-17 07:15:00",724,23.02,23.51,0.031,89.2,1012.959,-1.953,2.158,0
"2025-07-17 07:30:00",725,23.02,23.52,0.02,89.7,1012.829,-2.027,2.139,0
"2025-07-17 07:45:00",726,23.03,23.57,0.029,89.6,1012.851,-1.775,2.121,0
"2025-07-17 08:00:00",727,23,23.6,0.016,89.6,1012.862,-2.009,2.142,0
"2025-07-17 08:15:00",728,22.99,23.65,0.022,89.1,1012.747,-2.238,2.107,0
"2025-07-17 08:30:00",729,23,23.69,0.033,89.2,1012.769,-1.972,2.119,0
"2025-07-17 08:45:00",730,23,23.77,0.016,89.1,1012.832,-1.894,2.11,0
"2025-07-17 09:00:00",731,22.98,23.79,0.012,89.1,1012.917,-2.089,2.039,0
"2025-07-17 09:15:00",732,22.97,23.78,0.016,89,1013.157,-2.22,2.146,0
"2025-07-17 09:30:00",733,22.96,23.8,0.02,88.8,1013.234,-2.149,2.147,0
"2025-07-17 09:45:00",734,22.95,23.84,0.016,88.5,1013.254,-2.078,2.137,0
"2025-07-17 10:00:00",735,22.95,23.82,0.02,88.7,1013.326,-1.317,2.164,0
"2025-07-17 10:15:00",736,22.93,23.89,0.028,88.3,1013.496,1.485,2.115,0
"2025-07-17 10:30:00",737,23.05,23.89,0.019,88.5,1013.437,9.95,2.103,0
"2025-07-17 10:45:00",738,23.05,23.91,0.026,88.2,1013.642,5.702,2.12,0
"2025-07-17 11:00:00",739,22.99,24.02,0.04,87.5,1013.762,22.1,2.071,0
"2025-07-17 11:15:00",740,22.93,24.14,0.048,87,1013.751,126.5,1.96,0
"2025-07-17 11:30:00",741,22.89,24.28,0.029,85.9,1013.804,88.2,1.923,0
"2025-07-17 11:45:00",742,22.85,24.32,0.02,85.7,1013.862,73.22,2.058,0
"2025-07-17 12:00:00",743,22.82,24.42,0.091,84.6,1013.797,181.3,1.977,0
"2025-07-17 12:15:00",744,22.79,24.76,0.07,83.6,1013.809,267.2,1.464,0
"2025-07-17 12:30:00",745,22.82,25.04,0.144,81.3,1013.884,270.4,1.607,0
"2025-07-17 12:45:00",746,22.82,25.47,0.079,80,1013.947,295.5,1.595,0
"2025-07-17 13:00:00",747,22.81,25.54,0.085,78.42,1013.946,256.1,1.971,0
"2025-07-17 13:15:00",748,22.93,25.64,0.083,77.25,1013.874,348.3,1.732,0
"2025-07-17 13:30:00",749,22.92,25.91,0.12,75.54,1013.847,500.5,1.504,0
"2025-07-17 13:45:00",750,22.83,26.54,0.162,72.8,1013.894,542.4,1.528,0
"2025-07-17 14:00:00",751,22.83,26.95,0.117,71.45,1013.937,568.9,1.563,0
"2025-07-17 14:15:00",752,22.82,27.36,0.152,69.56,1013.981,621.5,1.565,0
"2025-07-17 14:30:00",753,22.81,27.75,0.098,67.91,1014.159,631.9,1.614,0
"2025-07-17 14:45:00",754,22.84,27.88,0.126,66.75,1014.159,676.4,1.553,0
"2025-07-17 15:00:00",755,22.85,28.32,0.15,65.06,1014.096,741.1,1.575,0
"2025-07-17 15:15:00",756,22.87,28.7,0.133,63.3,1014.191,763,1.505,0
"2025-07-17 15:30:00",757,22.86,28.89,0.084,61.91,1014.246,789,1.577,0
"2025-07-17 15:45:00",758,22.88,29.03,0.1,61.8,1014.347,831,1.627,0
